timeframe,month_id,manager_user_id,subordinado_user_id,nlp_concepto_sospechoso,nlp_concepto_crudo,nlp_descripciones,tx_count,monto_total,interpretabilidad
todo_el_tiempo,2021-10,P0006,P0065,"['SOBORNO', 'VIATICOS_LUJOSOS']",viatico co-creacion_comunidad ref CHH-LOG-619 prueba de concepto,viatico; co-creacion_comunidad; ref CHH-LOG-619; prueba de concepto,2,85258.4,"En la ventana 'todo_el_tiempo', durante 2021-10 el subordinado P0065 envió 2 pagos al manager P0006 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS', acumulando 85,258.40 en monto total. Conceptos crudos detectados: viatico co-creacion_comunidad ref CHH-LOG-619 prueba de concepto. Descripciones de origen: viatico; co-creacion_comunidad; ref CHH-LOG-619; prueba de concepto."
todo_el_tiempo,2021-04,P0182,P0161,"['SOBORNO', 'DONATIVO_CRUZADO']",robotica_colaborativa hackathon_europeo (CHH-LOG-619) [pilot de innovación],robotica_colaborativa - hackathon_europeo (CHH-LOG-619) [pilot de innovación],2,84297.1,"En la ventana 'todo_el_tiempo', durante 2021-04 el subordinado P0161 envió 2 pagos al manager P0182 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 84,297.10 en monto total. Conceptos crudos detectados: robotica_colaborativa hackathon_europeo (CHH-LOG-619) [pilot de innovación]. Descripciones de origen: robotica_colaborativa - hackathon_europeo (CHH-LOG-619) [pilot de innovación]."
todo_el_tiempo,2024-05,P0151,P0091,"['SOBORNO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica salud_mental (GDL-CX-204) [pilot de innovación],reembolso_caja_chica - salud_mental (GDL-CX-204) [pilot de innovación],2,84246.14,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0091 envió 2 pagos al manager P0151 etiquetados como 'SOBORNO, REEMBOLSO_DUDOSO', acumulando 84,246.14 en monto total. Conceptos crudos detectados: reembolso_caja_chica salud_mental (GDL-CX-204) [pilot de innovación]. Descripciones de origen: reembolso_caja_chica - salud_mental (GDL-CX-204) [pilot de innovación]."
todo_el_tiempo,2025-08,P0034,P0092,"['SOBORNO', 'DONATIVO_CRUZADO']",donativo marketplace_artesanal (MTY-FIN-778) [pilot de innovación],donativo - marketplace_artesanal (MTY-FIN-778) [pilot de innovación],2,83426.32,"En la ventana 'todo_el_tiempo', durante 2025-08 el subordinado P0092 envió 2 pagos al manager P0034 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 83,426.32 en monto total. Conceptos crudos detectados: donativo marketplace_artesanal (MTY-FIN-778) [pilot de innovación]. Descripciones de origen: donativo - marketplace_artesanal (MTY-FIN-778) [pilot de innovación]."
todo_el_tiempo,2022-11,P0225,P0032,"['SOBORNO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica rescate_patrones_eticos expediente MTY-FIN-778 due diligence,reembolso_caja_chica | rescate_patrones_eticos | expediente MTY-FIN-778 | due diligence,2,83407.38,"En la ventana 'todo_el_tiempo', durante 2022-11 el subordinado P0032 envió 2 pagos al manager P0225 etiquetados como 'SOBORNO, REEMBOLSO_DUDOSO', acumulando 83,407.38 en monto total. Conceptos crudos detectados: reembolso_caja_chica rescate_patrones_eticos expediente MTY-FIN-778 due diligence. Descripciones de origen: reembolso_caja_chica | rescate_patrones_eticos | expediente MTY-FIN-778 | due diligence."
todo_el_tiempo,2021-09,P0163,P0156,"['SOBORNO', 'VIATICOS_LUJOSOS']",viatico cafe_sustentable expediente QRO-RPA-312 benchmark ético,viatico | cafe_sustentable | expediente QRO-RPA-312 | benchmark ético,2,83091.88,"En la ventana 'todo_el_tiempo', durante 2021-09 el subordinado P0156 envió 2 pagos al manager P0163 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS', acumulando 83,091.88 en monto total. Conceptos crudos detectados: viatico cafe_sustentable expediente QRO-RPA-312 benchmark ético. Descripciones de origen: viatico | cafe_sustentable | expediente QRO-RPA-312 | benchmark ético."
todo_el_tiempo,2024-05,P0118,P0055,"['SOBORNO', 'DONATIVO_CRUZADO']",patrocinio_deportivo salud_mental ref BCS-LEGAL-504 sesión híbrida,patrocinio_deportivo; salud_mental; ref BCS-LEGAL-504; sesión híbrida,2,82788.72,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0055 envió 2 pagos al manager P0118 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 82,788.72 en monto total. Conceptos crudos detectados: patrocinio_deportivo salud_mental ref BCS-LEGAL-504 sesión híbrida. Descripciones de origen: patrocinio_deportivo; salud_mental; ref BCS-LEGAL-504; sesión híbrida."
todo_el_tiempo,2020-06,P0003,P0098,"['SOBORNO', 'CONSULTORIA_FANTASMA']",consultoria certificacion_iso (MTY-FIN-778) [pilot de innovación],consultoria - certificacion_iso (MTY-FIN-778) [pilot de innovación],2,82545.14,"En la ventana 'todo_el_tiempo', durante 2020-06 el subordinado P0098 envió 2 pagos al manager P0003 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA', acumulando 82,545.14 en monto total. Conceptos crudos detectados: consultoria certificacion_iso (MTY-FIN-778) [pilot de innovación]. Descripciones de origen: consultoria - certificacion_iso (MTY-FIN-778) [pilot de innovación]."
todo_el_tiempo,2024-11,P0101,P0249,"['SOBORNO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica festival_culinario ref BCS-LEGAL-504 pilot de innovación,reembolso_caja_chica; festival_culinario; ref BCS-LEGAL-504; pilot de innovación,2,82494.4,"En la ventana 'todo_el_tiempo', durante 2024-11 el subordinado P0249 envió 2 pagos al manager P0101 etiquetados como 'SOBORNO, REEMBOLSO_DUDOSO', acumulando 82,494.40 en monto total. Conceptos crudos detectados: reembolso_caja_chica festival_culinario ref BCS-LEGAL-504 pilot de innovación. Descripciones de origen: reembolso_caja_chica; festival_culinario; ref BCS-LEGAL-504; pilot de innovación."
todo_el_tiempo,2022-08,P0214,P0164,"['SOBORNO', 'DONATIVO_CRUZADO']",servicios_financieros cumbre_solar ref SLP-ENG-640 observatorio ciudadano,servicios_financieros; cumbre_solar; ref SLP-ENG-640; observatorio ciudadano,2,82438.44,"En la ventana 'todo_el_tiempo', durante 2022-08 el subordinado P0164 envió 2 pagos al manager P0214 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 82,438.44 en monto total. Conceptos crudos detectados: servicios_financieros cumbre_solar ref SLP-ENG-640 observatorio ciudadano. Descripciones de origen: servicios_financieros; cumbre_solar; ref SLP-ENG-640; observatorio ciudadano."
todo_el_tiempo,2021-08,P0226,P0017,"['SOBORNO', 'VIATICOS_LUJOSOS']",viatico turismo_espacial ref QRO-RPA-312 urgent follow-up,viatico; turismo_espacial; ref QRO-RPA-312; urgent follow-up,2,82375.24,"En la ventana 'todo_el_tiempo', durante 2021-08 el subordinado P0017 envió 2 pagos al manager P0226 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS', acumulando 82,375.24 en monto total. Conceptos crudos detectados: viatico turismo_espacial ref QRO-RPA-312 urgent follow-up. Descripciones de origen: viatico; turismo_espacial; ref QRO-RPA-312; urgent follow-up."
todo_el_tiempo,2020-05,P0026,P0125,"['SOBORNO', 'VIATICOS_LUJOSOS']",viatico sprint_bimensual ref SLP-ENG-640 due diligence,viatico; sprint_bimensual; ref SLP-ENG-640; due diligence,2,82263.8,"En la ventana 'todo_el_tiempo', durante 2020-05 el subordinado P0125 envió 2 pagos al manager P0026 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS', acumulando 82,263.80 en monto total. Conceptos crudos detectados: viatico sprint_bimensual ref SLP-ENG-640 due diligence. Descripciones de origen: viatico; sprint_bimensual; ref SLP-ENG-640; due diligence."
todo_el_tiempo,2024-02,P0048,P0079,"['SOBORNO', 'NOMINA_PARALELA']",bono_excepcional agenda_indigena (CHH-LOG-619) [mise jour],bono_excepcional - agenda_indigena (CHH-LOG-619) [mise à jour],2,82167.86,"En la ventana 'todo_el_tiempo', durante 2024-02 el subordinado P0079 envió 2 pagos al manager P0048 etiquetados como 'SOBORNO, NOMINA_PARALELA', acumulando 82,167.86 en monto total. Conceptos crudos detectados: bono_excepcional agenda_indigena (CHH-LOG-619) [mise jour]. Descripciones de origen: bono_excepcional - agenda_indigena (CHH-LOG-619) [mise à jour]."
todo_el_tiempo,2025-01,P0217,P0123,"['SOBORNO', 'DONATIVO_CRUZADO']",patrocinio_deportivo turismo_espacial ref NLE-COMP-552 due diligence,patrocinio_deportivo; turismo_espacial; ref NLE-COMP-552; due diligence,2,82013.86,"En la ventana 'todo_el_tiempo', durante 2025-01 el subordinado P0123 envió 2 pagos al manager P0217 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 82,013.86 en monto total. Conceptos crudos detectados: patrocinio_deportivo turismo_espacial ref NLE-COMP-552 due diligence. Descripciones de origen: patrocinio_deportivo; turismo_espacial; ref NLE-COMP-552; due diligence."
todo_el_tiempo,2025-11,P0131,P0208,"['SOBORNO', 'NOMINA_PARALELA']",bono_excepcional festival_culinario expediente CHH-LOG-619 relatório preliminar,bono_excepcional | festival_culinario | expediente CHH-LOG-619 | relatório preliminar,2,81456.52,"En la ventana 'todo_el_tiempo', durante 2025-11 el subordinado P0208 envió 2 pagos al manager P0131 etiquetados como 'SOBORNO, NOMINA_PARALELA', acumulando 81,456.52 en monto total. Conceptos crudos detectados: bono_excepcional festival_culinario expediente CHH-LOG-619 relatório preliminar. Descripciones de origen: bono_excepcional | festival_culinario | expediente CHH-LOG-619 | relatório preliminar."
todo_el_tiempo,2022-07,P0248,P0070,"['SOBORNO', 'DONATIVO_CRUZADO']",suscripcion_saas criptodonativo ref YUC-SUST-038 observatorio ciudadano,suscripcion_saas; criptodonativo; ref YUC-SUST-038; observatorio ciudadano,2,81246.54,"En la ventana 'todo_el_tiempo', durante 2022-07 el subordinado P0070 envió 2 pagos al manager P0248 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 81,246.54 en monto total. Conceptos crudos detectados: suscripcion_saas criptodonativo ref YUC-SUST-038 observatorio ciudadano. Descripciones de origen: suscripcion_saas; criptodonativo; ref YUC-SUST-038; observatorio ciudadano."
todo_el_tiempo,2025-01,P0204,P0109,"['SOBORNO', 'CONSULTORIA_FANTASMA']",consultoria turismo_espacial ref VER-MKT-459 benchmark ético,consultoria; turismo_espacial; ref VER-MKT-459; benchmark ético,2,81127.96,"En la ventana 'todo_el_tiempo', durante 2025-01 el subordinado P0109 envió 2 pagos al manager P0204 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA', acumulando 81,127.96 en monto total. Conceptos crudos detectados: consultoria turismo_espacial ref VER-MKT-459 benchmark ético. Descripciones de origen: consultoria; turismo_espacial; ref VER-MKT-459; benchmark ético."
todo_el_tiempo,2024-05,P0045,P0194,"['SOBORNO', 'DONATIVO_CRUZADO']",pago_servicios derechos_digitales (MX-OPS-001) [observatorio ciudadano],pago_servicios - derechos_digitales (MX-OPS-001) [observatorio ciudadano],2,81088.26,"En la ventana 'todo_el_tiempo', durante 2024-05 el subordinado P0194 envió 2 pagos al manager P0045 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 81,088.26 en monto total. Conceptos crudos detectados: pago_servicios derechos_digitales (MX-OPS-001) [observatorio ciudadano]. Descripciones de origen: pago_servicios - derechos_digitales (MX-OPS-001) [observatorio ciudadano]."
todo_el_tiempo,2024-07,P0143,P0154,"['SOBORNO', 'DONATIVO_CRUZADO']",viaje_ecologico criptodonativo expediente SLP-ENG-640 pilot de innovación,viaje_ecologico | criptodonativo | expediente SLP-ENG-640 | pilot de innovación,2,81031.28,"En la ventana 'todo_el_tiempo', durante 2024-07 el subordinado P0154 envió 2 pagos al manager P0143 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 81,031.28 en monto total. Conceptos crudos detectados: viaje_ecologico criptodonativo expediente SLP-ENG-640 pilot de innovación. Descripciones de origen: viaje_ecologico | criptodonativo | expediente SLP-ENG-640 | pilot de innovación."
todo_el_tiempo,2024-04,P0037,P0181,"['SOBORNO', 'DONATIVO_CRUZADO']",alianza_ong climatologia_predictiva ref SLP-ENG-640 benchmark ético,alianza_ong; climatologia_predictiva; ref SLP-ENG-640; benchmark ético,2,80994.46,"En la ventana 'todo_el_tiempo', durante 2024-04 el subordinado P0181 envió 2 pagos al manager P0037 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 80,994.46 en monto total. Conceptos crudos detectados: alianza_ong climatologia_predictiva ref SLP-ENG-640 benchmark ético. Descripciones de origen: alianza_ong; climatologia_predictiva; ref SLP-ENG-640; benchmark ético."
todo_el_tiempo,2023-10,P0198,P0017,"['SOBORNO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica circuito_movilidad ref PUE-HR-992 prueba de concepto,reembolso_caja_chica; circuito_movilidad; ref PUE-HR-992; prueba de concepto,2,80951.46,"En la ventana 'todo_el_tiempo', durante 2023-10 el subordinado P0017 envió 2 pagos al manager P0198 etiquetados como 'SOBORNO, REEMBOLSO_DUDOSO', acumulando 80,951.46 en monto total. Conceptos crudos detectados: reembolso_caja_chica circuito_movilidad ref PUE-HR-992 prueba de concepto. Descripciones de origen: reembolso_caja_chica; circuito_movilidad; ref PUE-HR-992; prueba de concepto."
todo_el_tiempo,2021-11,P0143,P0245,"['SOBORNO', 'DONATIVO_CRUZADO']",blockchain marketplace_artesanal (NLE-COMP-552) [observatorio ciudadano],blockchain - marketplace_artesanal (NLE-COMP-552) [observatorio ciudadano],2,80818.44,"En la ventana 'todo_el_tiempo', durante 2021-11 el subordinado P0245 envió 2 pagos al manager P0143 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 80,818.44 en monto total. Conceptos crudos detectados: blockchain marketplace_artesanal (NLE-COMP-552) [observatorio ciudadano]. Descripciones de origen: blockchain - marketplace_artesanal (NLE-COMP-552) [observatorio ciudadano]."
todo_el_tiempo,2021-11,P0227,P0054,"['SOBORNO', 'DONATIVO_CRUZADO']",inclusion_laboral sprint_bimensual (VER-MKT-459) [mise jour],inclusion_laboral - sprint_bimensual (VER-MKT-459) [mise à jour],2,80768.36,"En la ventana 'todo_el_tiempo', durante 2021-11 el subordinado P0054 envió 2 pagos al manager P0227 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 80,768.36 en monto total. Conceptos crudos detectados: inclusion_laboral sprint_bimensual (VER-MKT-459) [mise jour]. Descripciones de origen: inclusion_laboral - sprint_bimensual (VER-MKT-459) [mise à jour]."
todo_el_tiempo,2020-04,P0047,P0031,"['SOBORNO', 'DONATIVO_CRUZADO']",arte_urbano fondo_empoderamiento (YUC-SUST-038) [benchmark ético],arte_urbano - fondo_empoderamiento (YUC-SUST-038) [benchmark ético],2,80613.54,"En la ventana 'todo_el_tiempo', durante 2020-04 el subordinado P0031 envió 2 pagos al manager P0047 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 80,613.54 en monto total. Conceptos crudos detectados: arte_urbano fondo_empoderamiento (YUC-SUST-038) [benchmark ético]. Descripciones de origen: arte_urbano - fondo_empoderamiento (YUC-SUST-038) [benchmark ético]."
todo_el_tiempo,2023-06,P0120,P0086,"['SOBORNO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica fondo_empoderamiento ref BCN-CIBER-724 due diligence,reembolso_caja_chica; fondo_empoderamiento; ref BCN-CIBER-724; due diligence,2,79981.14,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0086 envió 2 pagos al manager P0120 etiquetados como 'SOBORNO, REEMBOLSO_DUDOSO', acumulando 79,981.14 en monto total. Conceptos crudos detectados: reembolso_caja_chica fondo_empoderamiento ref BCN-CIBER-724 due diligence. Descripciones de origen: reembolso_caja_chica; fondo_empoderamiento; ref BCN-CIBER-724; due diligence."
todo_el_tiempo,2023-05,P0177,P0214,"['SOBORNO', 'DONATIVO_CRUZADO']",capacitacion criptodonativo (CDMX-AI-887) [relatório preliminar],capacitacion - criptodonativo (CDMX-AI-887) [relatório preliminar],2,79722.66,"En la ventana 'todo_el_tiempo', durante 2023-05 el subordinado P0214 envió 2 pagos al manager P0177 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 79,722.66 en monto total. Conceptos crudos detectados: capacitacion criptodonativo (CDMX-AI-887) [relatório preliminar]. Descripciones de origen: capacitacion - criptodonativo (CDMX-AI-887) [relatório preliminar]."
todo_el_tiempo,2024-03,P0114,P0211,"['SOBORNO', 'NOMINA_PARALELA']",bono_excepcional cafe_sustentable expediente NLE-COMP-552 ajuste inmediato,bono_excepcional | cafe_sustentable | expediente NLE-COMP-552 | ajuste inmediato,2,79693.9,"En la ventana 'todo_el_tiempo', durante 2024-03 el subordinado P0211 envió 2 pagos al manager P0114 etiquetados como 'SOBORNO, NOMINA_PARALELA', acumulando 79,693.90 en monto total. Conceptos crudos detectados: bono_excepcional cafe_sustentable expediente NLE-COMP-552 ajuste inmediato. Descripciones de origen: bono_excepcional | cafe_sustentable | expediente NLE-COMP-552 | ajuste inmediato."
todo_el_tiempo,2023-09,P0239,P0077,"['SOBORNO', 'NOMINA_PARALELA']",bono_excepcional laboratorio-biotecnologia (CDMX-AI-887) [relatório preliminar],bono_excepcional - laboratorio-biotecnologia (CDMX-AI-887) [relatório preliminar],2,79666.36,"En la ventana 'todo_el_tiempo', durante 2023-09 el subordinado P0077 envió 2 pagos al manager P0239 etiquetados como 'SOBORNO, NOMINA_PARALELA', acumulando 79,666.36 en monto total. Conceptos crudos detectados: bono_excepcional laboratorio-biotecnologia (CDMX-AI-887) [relatório preliminar]. Descripciones de origen: bono_excepcional - laboratorio-biotecnologia (CDMX-AI-887) [relatório preliminar]."
todo_el_tiempo,2025-05,P0076,P0017,"['SOBORNO', 'DONATIVO_CRUZADO']",campana_multicultural salud_mental expediente GDL-CX-204 relatório preliminar,campana_multicultural | salud_mental | expediente GDL-CX-204 | relatório preliminar,2,79126.92,"En la ventana 'todo_el_tiempo', durante 2025-05 el subordinado P0017 envió 2 pagos al manager P0076 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 79,126.92 en monto total. Conceptos crudos detectados: campana_multicultural salud_mental expediente GDL-CX-204 relatório preliminar. Descripciones de origen: campana_multicultural | salud_mental | expediente GDL-CX-204 | relatório preliminar."
todo_el_tiempo,2023-02,P0017,P0088,"['SOBORNO', 'CONSULTORIA_FANTASMA']",consultoria cumbre_solar ref PUE-HR-992 pilot de innovación,consultoria; cumbre_solar; ref PUE-HR-992; pilot de innovación,2,77824.44,"En la ventana 'todo_el_tiempo', durante 2023-02 el subordinado P0088 envió 2 pagos al manager P0017 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA', acumulando 77,824.44 en monto total. Conceptos crudos detectados: consultoria cumbre_solar ref PUE-HR-992 pilot de innovación. Descripciones de origen: consultoria; cumbre_solar; ref PUE-HR-992; pilot de innovación."
todo_el_tiempo,2022-06,P0144,P0020,"['SOBORNO', 'NOMINA_PARALELA']",bono_excepcional circuito_movilidad ref GDL-CX-204 benchmark ético,bono_excepcional; circuito_movilidad; ref GDL-CX-204; benchmark ético,2,77571.96,"En la ventana 'todo_el_tiempo', durante 2022-06 el subordinado P0020 envió 2 pagos al manager P0144 etiquetados como 'SOBORNO, NOMINA_PARALELA', acumulando 77,571.96 en monto total. Conceptos crudos detectados: bono_excepcional circuito_movilidad ref GDL-CX-204 benchmark ético. Descripciones de origen: bono_excepcional; circuito_movilidad; ref GDL-CX-204; benchmark ético."
